,Zone,Period,Pickup occurences,Delivery occurences,Pickup distribution,Delivery distribution
4944,207,0,"{""0"": 358, ""1"": 6, ""2"": 1}","{""0"": 353, ""1"": 11, ""2"": 1}","[0.981, 0.016, 0.003]","[0.967, 0.03, 0.003]"
4945,207,1,"{""0"": 360, ""1"": 5}","{""0"": 356, ""1"": 8, ""2"": 1}","[0.986, 0.014]","[0.975, 0.022, 0.003]"
4946,207,2,"{""0"": 363, ""1"": 2}","{""0"": 359, ""1"": 5, ""2"": 1}","[0.995, 0.005]","[0.984, 0.014, 0.003]"
4947,207,3,"{""0"": 365}","{""0"": 363, ""1"": 2}",[1.0],"[0.995, 0.005]"
4948,207,4,"{""0"": 364, ""1"": 1}","{""0"": 364, ""1"": 1}","[0.997, 0.003]","[0.997, 0.003]"
4949,207,5,"{""0"": 349, ""1"": 14, ""2"": 1, ""4"": 1, ""3"": 0}","{""0"": 361, ""1"": 2, ""2"": 1, ""4"": 1, ""3"": 0}","[0.956, 0.038, 0.003, 0.0, 0.003]","[0.989, 0.005, 0.003, 0.0, 0.003]"
4950,207,6,"{""0"": 318, ""1"": 41, ""2"": 5, ""6"": 1, ""3"": 0, ""4"": 0, ""5"": 0}","{""0"": 349, ""1"": 14, ""2"": 1, ""6"": 1, ""3"": 0, ""4"": 0, ""5"": 0}","[0.871, 0.112, 0.014, 0.0, 0.0, 0.0, 0.003]","[0.956, 0.038, 0.003, 0.0, 0.0, 0.0, 0.003]"
4951,207,7,"{""0"": 292, ""1"": 58, ""2"": 14, ""3"": 1}","{""0"": 343, ""1"": 18, ""2"": 4}","[0.8, 0.159, 0.038, 0.003]","[0.94, 0.049, 0.011]"
4952,207,8,"{""0"": 306, ""1"": 49, ""2"": 8, ""3"": 1, ""4"": 1}","{""0"": 333, ""1"": 28, ""2"": 3, ""3"": 1}","[0.838, 0.134, 0.022, 0.003, 0.003]","[0.912, 0.077, 0.008, 0.003]"
4953,207,9,"{""0"": 327, ""1"": 34, ""2"": 4}","{""0"": 331, ""1"": 31, ""2"": 3}","[0.896, 0.093, 0.011]","[0.907, 0.085, 0.008]"
4954,207,10,"{""0"": 319, ""1"": 44, ""2"": 2}","{""0"": 340, ""1"": 24, ""3"": 1, ""2"": 0}","[0.874, 0.121, 0.005]","[0.932, 0.066, 0.0, 0.003]"
4955,207,11,"{""0"": 315, ""1"": 48, ""3"": 2, ""2"": 0}","{""0"": 329, ""1"": 31, ""2"": 5}","[0.863, 0.132, 0.0, 0.005]","[0.901, 0.085, 0.014]"
4956,207,12,"{""0"": 328, ""1"": 34, ""2"": 2, ""3"": 1}","{""0"": 319, ""1"": 43, ""2"": 2, ""3"": 1}","[0.899, 0.093, 0.005, 0.003]","[0.874, 0.118, 0.005, 0.003]"
4957,207,13,"{""0"": 330, ""1"": 31, ""2"": 3, ""4"": 1, ""3"": 0}","{""0"": 316, ""1"": 44, ""2"": 4, ""4"": 1, ""3"": 0}","[0.904, 0.085, 0.008, 0.0, 0.003]","[0.866, 0.121, 0.011, 0.0, 0.003]"
4958,207,14,"{""0"": 317, ""1"": 45, ""2"": 2, ""4"": 1, ""3"": 0}","{""0"": 302, ""1"": 59, ""2"": 3, ""3"": 1}","[0.868, 0.123, 0.005, 0.0, 0.003]","[0.827, 0.162, 0.008, 0.003]"
4959,207,15,"{""0"": 307, ""1"": 48, ""2"": 10}","{""0"": 287, ""1"": 61, ""2"": 16, ""3"": 1}","[0.841, 0.132, 0.027]","[0.786, 0.167, 0.044, 0.003]"
4960,207,16,"{""0"": 304, ""1"": 47, ""2"": 13, ""3"": 1}","{""0"": 276, ""1"": 69, ""2"": 16, ""3"": 4}","[0.833, 0.129, 0.036, 0.003]","[0.756, 0.189, 0.044, 0.011]"
4961,207,17,"{""0"": 316, ""1"": 40, ""2"": 7, ""3"": 2}","{""0"": 299, ""1"": 48, ""2"": 15, ""3"": 3}","[0.866, 0.11, 0.019, 0.005]","[0.819, 0.132, 0.041, 0.008]"
4962,207,18,"{""0"": 320, ""1"": 41, ""2"": 4}","{""0"": 320, ""1"": 39, ""2"": 6}","[0.877, 0.112, 0.011]","[0.877, 0.107, 0.016]"
4963,207,19,"{""0"": 324, ""1"": 37, ""2"": 3, ""3"": 1}","{""0"": 325, ""1"": 35, ""2"": 4, ""3"": 1}","[0.888, 0.101, 0.008, 0.003]","[0.89, 0.096, 0.011, 0.003]"
4964,207,20,"{""0"": 334, ""1"": 24, ""2"": 6, ""3"": 1}","{""0"": 321, ""1"": 36, ""2"": 6, ""3"": 2}","[0.915, 0.066, 0.016, 0.003]","[0.879, 0.099, 0.016, 0.005]"
4965,207,21,"{""0"": 348, ""1"": 15, ""2"": 2}","{""0"": 336, ""1"": 26, ""2"": 2, ""3"": 1}","[0.953, 0.041, 0.005]","[0.921, 0.071, 0.005, 0.003]"
4966,207,22,"{""0"": 359, ""1"": 6}","{""0"": 347, ""1"": 18}","[0.984, 0.016]","[0.951, 0.049]"
4967,207,23,"{""0"": 362, ""1"": 3}","{""0"": 355, ""1"": 10}","[0.992, 0.008]","[0.973, 0.027]"
4968,208,0,"{""0"": 360, ""1"": 5}","{""0"": 346, ""1"": 19}","[0.986, 0.014]","[0.948, 0.052]"
4969,208,1,"{""0"": 363, ""1"": 2}","{""0"": 351, ""1"": 14}","[0.995, 0.005]","[0.962, 0.038]"
4970,208,2,"{""0"": 362, ""1"": 3}","{""0"": 361, ""1"": 4}","[0.992, 0.008]","[0.989, 0.011]"
4971,208,3,"{""0"": 361, ""1"": 4}","{""0"": 359, ""1"": 6}","[0.989, 0.011]","[0.984, 0.016]"
4972,208,4,"{""0"": 360, ""1"": 5}","{""0"": 360, ""1"": 5}","[0.986, 0.014]","[0.986, 0.014]"
4973,208,5,"{""0"": 334, ""1"": 31}","{""0"": 363, ""1"": 2}","[0.915, 0.085]","[0.995, 0.005]"
4974,208,6,"{""0"": 303, ""1"": 54, ""2"": 8}","{""0"": 360, ""1"": 5}","[0.83, 0.148, 0.022]","[0.986, 0.014]"
4975,208,7,"{""0"": 297, ""1"": 54, ""2"": 9, ""3"": 4, ""4"": 1}","{""0"": 354, ""1"": 9, ""2"": 2}","[0.814, 0.148, 0.025, 0.011, 0.003]","[0.97, 0.025, 0.005]"
4976,208,8,"{""0"": 305, ""1"": 54, ""2"": 5, ""3"": 1}","{""0"": 354, ""1"": 8, ""2"": 3}","[0.836, 0.148, 0.014, 0.003]","[0.97, 0.022, 0.008]"
4977,208,9,"{""0"": 335, ""1"": 28, ""2"": 2}","{""0"": 356, ""1"": 6, ""2"": 3}","[0.918, 0.077, 0.005]","[0.975, 0.016, 0.008]"
4978,208,10,"{""0"": 339, ""1"": 26}","{""0"": 347, ""1"": 17, ""2"": 1}","[0.929, 0.071]","[0.951, 0.047, 0.003]"
4979,208,11,"{""0"": 330, ""1"": 33, ""2"": 1, ""3"": 1}","{""0"": 336, ""1"": 26, ""2"": 2, ""3"": 1}","[0.904, 0.09, 0.003, 0.003]","[0.921, 0.071, 0.005, 0.003]"
4980,208,12,"{""0"": 330, ""1"": 33, ""2"": 2}","{""0"": 327, ""1"": 34, ""2"": 4}","[0.904, 0.09, 0.005]","[0.896, 0.093, 0.011]"
4981,208,13,"{""0"": 338, ""1"": 22, ""2"": 5}","{""0"": 335, ""1"": 27, ""2"": 3}","[0.926, 0.06, 0.014]","[0.918, 0.074, 0.008]"
4982,208,14,"{""0"": 334, ""1"": 27, ""2"": 4}","{""0"": 335, ""1"": 27, ""2"": 3}","[0.915, 0.074, 0.011]","[0.918, 0.074, 0.008]"
4983,208,15,"{""0"": 328, ""1"": 35, ""2"": 2}","{""0"": 304, ""1"": 59, ""2"": 2}","[0.899, 0.096, 0.005]","[0.833, 0.162, 0.005]"
4984,208,16,"{""0"": 326, ""1"": 37, ""2"": 2}","{""0"": 292, ""1"": 63, ""2"": 10}","[0.893, 0.101, 0.005]","[0.8, 0.173, 0.027]"
4985,208,17,"{""0"": 317, ""1"": 40, ""2"": 8}","{""0"": 294, ""1"": 60, ""2"": 9, ""3"": 1, ""4"": 1}","[0.868, 0.11, 0.022]","[0.805, 0.164, 0.025, 0.003, 0.003]"
4986,208,18,"{""0"": 314, ""1"": 44, ""2"": 7}","{""0"": 296, ""1"": 59, ""2"": 8, ""3"": 2}","[0.86, 0.121, 0.019]","[0.811, 0.162, 0.022, 0.005]"
4987,208,19,"{""0"": 336, ""1"": 26, ""2"": 3}","{""0"": 302, ""1"": 57, ""2"": 6}","[0.921, 0.071, 0.008]","[0.827, 0.156, 0.016]"
4988,208,20,"{""0"": 340, ""1"": 25}","{""0"": 314, ""1"": 48, ""2"": 3}","[0.932, 0.068]","[0.86, 0.132, 0.008]"
4989,208,21,"{""0"": 345, ""1"": 19, ""2"": 1}","{""0"": 326, ""1"": 36, ""2"": 2, ""3"": 1}","[0.945, 0.052, 0.003]","[0.893, 0.099, 0.005, 0.003]"
4990,208,22,"{""0"": 353, ""1"": 12}","{""0"": 333, ""1"": 30, ""2"": 1, ""3"": 1}","[0.967, 0.033]","[0.912, 0.082, 0.003, 0.003]"
4991,208,23,"{""0"": 360, ""1"": 5}","{""0"": 351, ""1"": 14}","[0.986, 0.014]","[0.962, 0.038]"
4992,209,0,"{""0"": 349, ""1"": 14, ""2"": 2}","{""0"": 341, ""1"": 23, ""2"": 1}","[0.956, 0.038, 0.005]","[0.934, 0.063, 0.003]"
4993,209,1,"{""0"": 356, ""1"": 9}","{""0"": 349, ""1"": 14, ""2"": 2}","[0.975, 0.025]","[0.956, 0.038, 0.005]"
4994,209,2,"{""0"": 361, ""1"": 4}","{""0"": 357, ""1"": 7, ""2"": 1}","[0.989, 0.011]","[0.978, 0.019, 0.003]"
4995,209,3,"{""0"": 359, ""1"": 6}","{""0"": 360, ""1"": 5}","[0.984, 0.016]","[0.986, 0.014]"
4996,209,4,"{""0"": 352, ""1"": 13}","{""0"": 361, ""1"": 4}","[0.964, 0.036]","[0.989, 0.011]"
4997,209,5,"{""0"": 325, ""1"": 37, ""2"": 3}","{""0"": 359, ""1"": 6}","[0.89, 0.101, 0.008]","[0.984, 0.016]"
4998,209,6,"{""0"": 277, ""1"": 74, ""2"": 12, ""3"": 2}","{""0"": 351, ""1"": 14}","[0.759, 0.203, 0.033, 0.005]","[0.962, 0.038]"
4999,209,7,"{""0"": 282, ""1"": 63, ""2"": 15, ""3"": 4, ""4"": 1}","{""0"": 343, ""1"": 20, ""2"": 1, ""3"": 1}","[0.773, 0.173, 0.041, 0.011, 0.003]","[0.94, 0.055, 0.003, 0.003]"
5000,209,8,"{""0"": 313, ""1"": 45, ""2"": 5, ""3"": 2}","{""0"": 340, ""1"": 23, ""2"": 1, ""3"": 1}","[0.858, 0.123, 0.014, 0.005]","[0.932, 0.063, 0.003, 0.003]"
5001,209,9,"{""0"": 326, ""1"": 31, ""2"": 8}","{""0"": 335, ""1"": 25, ""2"": 2, ""3"": 2, ""4"": 1}","[0.893, 0.085, 0.022]","[0.918, 0.068, 0.005, 0.005, 0.003]"
5002,209,10,"{""0"": 317, ""1"": 38, ""2"": 7, ""3"": 2, ""4"": 1}","{""0"": 322, ""1"": 36, ""2"": 4, ""3"": 2, ""4"": 1}","[0.868, 0.104, 0.019, 0.005, 0.003]","[0.882, 0.099, 0.011, 0.005, 0.003]"
5003,209,11,"{""0"": 305, ""1"": 48, ""2"": 8, ""3"": 4}","{""0"": 315, ""1"": 44, ""2"": 5, ""3"": 1}","[0.836, 0.132, 0.022, 0.011]","[0.863, 0.121, 0.014, 0.003]"
5004,209,12,"{""0"": 300, ""1"": 55, ""2"": 9, ""3"": 1}","{""0"": 295, ""1"": 60, ""2"": 10}","[0.822, 0.151, 0.025, 0.003]","[0.808, 0.164, 0.027]"
5005,209,13,"{""0"": 302, ""1"": 53, ""2"": 10}","{""0"": 284, ""1"": 65, ""2"": 15, ""3"": 1}","[0.827, 0.145, 0.027]","[0.778, 0.178, 0.041, 0.003]"
5006,209,14,"{""0"": 300, ""1"": 58, ""2"": 7}","{""0"": 285, ""1"": 71, ""2"": 6, ""3"": 3}","[0.822, 0.159, 0.019]","[0.781, 0.195, 0.016, 0.008]"
5007,209,15,"{""0"": 284, ""1"": 69, ""2"": 11, ""3"": 1}","{""0"": 258, ""1"": 85, ""2"": 20, ""3"": 2}","[0.778, 0.189, 0.03, 0.003]","[0.707, 0.233, 0.055, 0.005]"
5008,209,16,"{""0"": 270, ""1"": 78, ""2"": 14, ""3"": 3}","{""0"": 238, ""1"": 96, ""2"": 27, ""3"": 4}","[0.74, 0.214, 0.038, 0.008]","[0.652, 0.263, 0.074, 0.011]"
5009,209,17,"{""0"": 270, ""1"": 73, ""2"": 20, ""3"": 2}","{""0"": 260, ""1"": 84, ""2"": 18, ""3"": 3}","[0.74, 0.2, 0.055, 0.005]","[0.712, 0.23, 0.049, 0.008]"
5010,209,18,"{""0"": 262, ""1"": 76, ""2"": 23, ""3"": 3, ""4"": 1}","{""0"": 274, ""1"": 75, ""2"": 12, ""3"": 3, ""4"": 1}","[0.718, 0.208, 0.063, 0.008, 0.003]","[0.751, 0.205, 0.033, 0.008, 0.003]"
5011,209,19,"{""0"": 275, ""1"": 70, ""2"": 18, ""3"": 2}","{""0"": 252, ""1"": 93, ""2"": 18, ""3"": 2}","[0.753, 0.192, 0.049, 0.005]","[0.69, 0.255, 0.049, 0.005]"
5012,209,20,"{""0"": 299, ""1"": 58, ""2"": 8}","{""0"": 258, ""1"": 83, ""2"": 18, ""3"": 3, ""4"": 2, ""5"": 1}","[0.819, 0.159, 0.022]","[0.707, 0.227, 0.049, 0.008, 0.005, 0.003]"
5013,209,21,"{""0"": 320, ""1"": 35, ""2"": 8, ""3"": 2}","{""0"": 287, ""1"": 61, ""2"": 10, ""3"": 5, ""4"": 1, ""5"": 1}","[0.877, 0.096, 0.022, 0.005]","[0.786, 0.167, 0.027, 0.014, 0.003, 0.003]"
5014,209,22,"{""0"": 329, ""1"": 31, ""2"": 4, ""3"": 1}","{""0"": 310, ""1"": 48, ""2"": 5, ""3"": 1, ""4"": 1}","[0.901, 0.085, 0.011, 0.003]","[0.849, 0.132, 0.014, 0.003, 0.003]"
5015,209,23,"{""0"": 346, ""1"": 19}","{""0"": 342, ""1"": 22, ""2"": 1}","[0.948, 0.052]","[0.937, 0.06, 0.003]"
5016,210,0,"{""0"": 365}","{""0"": 363, ""1"": 2}",[1.0],"[0.995, 0.005]"
5017,210,1,"{""0"": 364, ""1"": 1}","{""0"": 365}","[0.997, 0.003]",[1.0]
5018,210,2,"{""0"": 363, ""1"": 2}","{""0"": 365}","[0.995, 0.005]",[1.0]
5019,210,3,"{""0"": 364, ""1"": 1}","{""0"": 365}","[0.997, 0.003]",[1.0]
5020,210,4,"{""0"": 365}","{""0"": 365}",[1.0],[1.0]
5021,210,5,"{""0"": 362, ""1"": 3}","{""0"": 365}","[0.992, 0.008]",[1.0]
5022,210,6,"{""0"": 358, ""1"": 7}","{""0"": 363, ""1"": 2}","[0.981, 0.019]","[0.995, 0.005]"
5023,210,7,"{""0"": 355, ""1"": 10}","{""0"": 360, ""1"": 5}","[0.973, 0.027]","[0.986, 0.014]"
5024,210,8,"{""0"": 354, ""1"": 11}","{""0"": 358, ""1"": 7}","[0.97, 0.03]","[0.981, 0.019]"
5025,210,9,"{""0"": 357, ""1"": 8}","{""0"": 358, ""1"": 7}","[0.978, 0.022]","[0.981, 0.019]"
5026,210,10,"{""0"": 356, ""1"": 8, ""2"": 1}","{""0"": 360, ""1"": 5}","[0.975, 0.022, 0.003]","[0.986, 0.014]"
5027,210,11,"{""0"": 357, ""1"": 7, ""2"": 1}","{""0"": 357, ""1"": 8}","[0.978, 0.019, 0.003]","[0.978, 0.022]"
5028,210,12,"{""0"": 358, ""1"": 6, ""2"": 1}","{""0"": 353, ""1"": 11, ""2"": 1}","[0.981, 0.016, 0.003]","[0.967, 0.03, 0.003]"
5029,210,13,"{""0"": 354, ""1"": 10, ""2"": 1}","{""0"": 354, ""1"": 10, ""2"": 1}","[0.97, 0.027, 0.003]","[0.97, 0.027, 0.003]"
5030,210,14,"{""0"": 356, ""1"": 9}","{""0"": 356, ""1"": 7, ""2"": 2}","[0.975, 0.025]","[0.975, 0.019, 0.005]"
5031,210,15,"{""0"": 357, ""1"": 8}","{""0"": 356, ""1"": 7, ""2"": 2}","[0.978, 0.022]","[0.975, 0.019, 0.005]"
5032,210,16,"{""0"": 357, ""1"": 8}","{""0"": 350, ""1"": 14, ""2"": 1}","[0.978, 0.022]","[0.959, 0.038, 0.003]"
5033,210,17,"{""0"": 348, ""1"": 16, ""2"": 1}","{""0"": 340, ""1"": 23, ""2"": 2}","[0.953, 0.044, 0.003]","[0.932, 0.063, 0.005]"
5034,210,18,"{""0"": 344, ""1"": 19, ""2"": 2}","{""0"": 342, ""1"": 22, ""2"": 1}","[0.942, 0.052, 0.005]","[0.937, 0.06, 0.003]"
5035,210,19,"{""0"": 353, ""1"": 11, ""2"": 1}","{""0"": 348, ""1"": 17}","[0.967, 0.03, 0.003]","[0.953, 0.047]"
5036,210,20,"{""0"": 357, ""1"": 6, ""2"": 2}","{""0"": 352, ""1"": 13}","[0.978, 0.016, 0.005]","[0.964, 0.036]"
5037,210,21,"{""0"": 356, ""1"": 9}","{""0"": 356, ""1"": 9}","[0.975, 0.025]","[0.975, 0.025]"
5038,210,22,"{""0"": 358, ""1"": 7}","{""0"": 358, ""1"": 7}","[0.981, 0.019]","[0.981, 0.019]"
5039,210,23,"{""0"": 362, ""1"": 3}","{""0"": 363, ""1"": 2}","[0.992, 0.008]","[0.995, 0.005]"
5040,211,0,"{""0"": 363, ""1"": 2}","{""0"": 363, ""1"": 2}","[0.995, 0.005]","[0.995, 0.005]"
5041,211,1,"{""0"": 364, ""1"": 1}","{""0"": 363, ""1"": 2}","[0.997, 0.003]","[0.995, 0.005]"
5042,211,2,"{""0"": 365}","{""0"": 365}",[1.0],[1.0]
5043,211,3,"{""0"": 365}","{""0"": 365}",[1.0],[1.0]
5044,211,4,"{""0"": 365}","{""0"": 364, ""1"": 1}",[1.0],"[0.997, 0.003]"
5045,211,5,"{""0"": 365}","{""0"": 364, ""1"": 1}",[1.0],"[0.997, 0.003]"
5046,211,6,"{""0"": 364, ""1"": 1}","{""0"": 361, ""1"": 4}","[0.997, 0.003]","[0.989, 0.011]"
5047,211,7,"{""0"": 361, ""1"": 4}","{""0"": 342, ""1"": 19, ""2"": 4}","[0.989, 0.011]","[0.937, 0.052, 0.011]"
5048,211,8,"{""0"": 359, ""1"": 6}","{""0"": 327, ""1"": 28, ""2"": 6, ""3"": 3, ""4"": 1}","[0.984, 0.016]","[0.896, 0.077, 0.016, 0.008, 0.003]"
5049,211,9,"{""0"": 358, ""1"": 7}","{""0"": 332, ""1"": 27, ""2"": 5, ""3"": 1}","[0.981, 0.019]","[0.91, 0.074, 0.014, 0.003]"
5050,211,10,"{""0"": 353, ""1"": 12}","{""0"": 349, ""1"": 14, ""2"": 1, ""3"": 1}","[0.967, 0.033]","[0.956, 0.038, 0.003, 0.003]"
5051,211,11,"{""0"": 354, ""1"": 11}","{""0"": 354, ""1"": 9, ""2"": 2}","[0.97, 0.03]","[0.97, 0.025, 0.005]"
5052,211,12,"{""0"": 354, ""1"": 11}","{""0"": 353, ""1"": 11, ""2"": 1}","[0.97, 0.03]","[0.967, 0.03, 0.003]"
5053,211,13,"{""0"": 353, ""1"": 11, ""2"": 1}","{""0"": 352, ""1"": 12, ""2"": 1}","[0.967, 0.03, 0.003]","[0.964, 0.033, 0.003]"
5054,211,14,"{""0"": 348, ""1"": 16, ""2"": 1}","{""0"": 353, ""1"": 11, ""2"": 1}","[0.953, 0.044, 0.003]","[0.967, 0.03, 0.003]"
5055,211,15,"{""0"": 333, ""1"": 29, ""2"": 3}","{""0"": 357, ""1"": 7, ""2"": 1}","[0.912, 0.079, 0.008]","[0.978, 0.019, 0.003]"
5056,211,16,"{""0"": 334, ""1"": 25, ""2"": 6}","{""0"": 359, ""1"": 6}","[0.915, 0.068, 0.016]","[0.984, 0.016]"
5057,211,17,"{""0"": 346, ""1"": 17, ""2"": 2}","{""0"": 355, ""1"": 10}","[0.948, 0.047, 0.005]","[0.973, 0.027]"
5058,211,18,"{""0"": 357, ""1"": 7, ""2"": 1}","{""0"": 357, ""1"": 8}","[0.978, 0.019, 0.003]","[0.978, 0.022]"
5059,211,19,"{""0"": 360, ""1"": 5}","{""0"": 361, ""1"": 4}","[0.986, 0.014]","[0.989, 0.011]"
5060,211,20,"{""0"": 361, ""1"": 4}","{""0"": 363, ""1"": 2}","[0.989, 0.011]","[0.995, 0.005]"
5061,211,21,"{""0"": 362, ""1"": 3}","{""0"": 364, ""1"": 1}","[0.992, 0.008]","[0.997, 0.003]"
5062,211,22,"{""0"": 364, ""1"": 1}","{""0"": 365}","[0.997, 0.003]",[1.0]
5063,211,23,"{""0"": 365}","{""0"": 365}",[1.0],[1.0]
5064,212,0,"{""0"": 361, ""1"": 4}","{""0"": 362, ""1"": 3}","[0.989, 0.011]","[0.992, 0.008]"
5065,212,1,"{""0"": 365}","{""0"": 362, ""1"": 3}",[1.0],"[0.992, 0.008]"
5066,212,2,"{""0"": 365}","{""0"": 365}",[1.0],[1.0]
5067,212,3,"{""0"": 365}","{""0"": 365}",[1.0],[1.0]
5068,212,4,"{""0"": 364, ""1"": 1}","{""0"": 365}","[0.997, 0.003]",[1.0]
5069,212,5,"{""0"": 353, ""1"": 12}","{""0"": 364, ""1"": 1}","[0.967, 0.033]","[0.997, 0.003]"
5070,212,6,"{""0"": 349, ""1"": 15, ""2"": 1}","{""0"": 363, ""1"": 2}","[0.956, 0.041, 0.003]","[0.995, 0.005]"
5071,212,7,"{""0"": 350, ""1"": 15}","{""0"": 360, ""1"": 5}","[0.959, 0.041]","[0.986, 0.014]"
5072,212,8,"{""0"": 353, ""1"": 12}","{""0"": 359, ""1"": 6}","[0.967, 0.033]","[0.984, 0.016]"
5073,212,9,"{""0"": 359, ""1"": 6}","{""0"": 359, ""1"": 6}","[0.984, 0.016]","[0.984, 0.016]"
5074,212,10,"{""0"": 356, ""1"": 9}","{""0"": 357, ""1"": 8}","[0.975, 0.025]","[0.978, 0.022]"
5075,212,11,"{""0"": 352, ""1"": 13}","{""0"": 356, ""1"": 9}","[0.964, 0.036]","[0.975, 0.025]"
5076,212,12,"{""0"": 352, ""1"": 13}","{""0"": 354, ""1"": 11}","[0.964, 0.036]","[0.97, 0.03]"
5077,212,13,"{""0"": 351, ""1"": 13, ""2"": 1}","{""0"": 353, ""1"": 10, ""2"": 2}","[0.962, 0.036, 0.003]","[0.967, 0.027, 0.005]"
5078,212,14,"{""0"": 345, ""1"": 20}","{""0"": 338, ""1"": 27}","[0.945, 0.055]","[0.926, 0.074]"
5079,212,15,"{""0"": 344, ""1"": 21}","{""0"": 330, ""1"": 31, ""2"": 4}","[0.942, 0.058]","[0.904, 0.085, 0.011]"
5080,212,16,"{""0"": 339, ""1"": 23, ""2"": 3}","{""0"": 324, ""1"": 38, ""2"": 3}","[0.929, 0.063, 0.008]","[0.888, 0.104, 0.008]"
5081,212,17,"{""0"": 333, ""1"": 28, ""2"": 4}","{""0"": 318, ""1"": 41, ""2"": 6}","[0.912, 0.077, 0.011]","[0.871, 0.112, 0.016]"
5082,212,18,"{""0"": 337, ""1"": 24, ""2"": 4}","{""0"": 323, ""1"": 39, ""2"": 3}","[0.923, 0.066, 0.011]","[0.885, 0.107, 0.008]"
5083,212,19,"{""0"": 340, ""1"": 24, ""2"": 1}","{""0"": 344, ""1"": 21}","[0.932, 0.066, 0.003]","[0.942, 0.058]"
5084,212,20,"{""0"": 342, ""1"": 23}","{""0"": 352, ""1"": 13}","[0.937, 0.063]","[0.964, 0.036]"
5085,212,21,"{""0"": 349, ""1"": 15, ""2"": 1}","{""0"": 352, ""1"": 13}","[0.956, 0.041, 0.003]","[0.964, 0.036]"
5086,212,22,"{""0"": 354, ""1"": 11}","{""0"": 357, ""1"": 8}","[0.97, 0.03]","[0.978, 0.022]"
5087,212,23,"{""0"": 359, ""1"": 6}","{""0"": 362, ""1"": 3}","[0.984, 0.016]","[0.992, 0.008]"
5088,213,0,"{""0"": 352, ""1"": 13}","{""0"": 358, ""1"": 6, ""2"": 1}","[0.964, 0.036]","[0.981, 0.016, 0.003]"
5089,213,1,"{""0"": 357, ""1"": 8}","{""0"": 358, ""1"": 7}","[0.978, 0.022]","[0.981, 0.019]"
5090,213,2,"{""0"": 362, ""1"": 3}","{""0"": 359, ""1"": 6}","[0.992, 0.008]","[0.984, 0.016]"
5091,213,3,"{""0"": 363, ""1"": 2}","{""0"": 361, ""1"": 4}","[0.995, 0.005]","[0.989, 0.011]"
5092,213,4,"{""0"": 341, ""1"": 24}","{""0"": 364, ""1"": 1}","[0.934, 0.066]","[0.997, 0.003]"
5093,213,5,"{""0"": 303, ""1"": 58, ""2"": 4}","{""0"": 363, ""1"": 2}","[0.83, 0.159, 0.011]","[0.995, 0.005]"
5094,213,6,"{""0"": 295, ""1"": 60, ""2"": 9, ""3"": 1}","{""0"": 359, ""1"": 6}","[0.808, 0.164, 0.025, 0.003]","[0.984, 0.016]"
5095,213,7,"{""0"": 304, ""1"": 54, ""2"": 7}","{""0"": 351, ""1"": 14}","[0.833, 0.148, 0.019]","[0.962, 0.038]"
5096,213,8,"{""0"": 317, ""1"": 44, ""2"": 4}","{""0"": 341, ""1"": 23, ""2"": 1}","[0.868, 0.121, 0.011]","[0.934, 0.063, 0.003]"
5097,213,9,"{""0"": 332, ""1"": 28, ""2"": 5}","{""0"": 337, ""1"": 27, ""2"": 1}","[0.91, 0.077, 0.014]","[0.923, 0.074, 0.003]"
5098,213,10,"{""0"": 330, ""1"": 32, ""2"": 2, ""3"": 1}","{""0"": 342, ""1"": 23}","[0.904, 0.088, 0.005, 0.003]","[0.937, 0.063]"
5099,213,11,"{""0"": 317, ""1"": 43, ""2"": 5}","{""0"": 341, ""1"": 23, ""2"": 1}","[0.868, 0.118, 0.014]","[0.934, 0.063, 0.003]"
5100,213,12,"{""0"": 317, ""1"": 43, ""2"": 3, ""3"": 2}","{""0"": 331, ""1"": 29, ""2"": 5}","[0.868, 0.118, 0.008, 0.005]","[0.907, 0.079, 0.014]"
5101,213,13,"{""0"": 317, ""1"": 45, ""2"": 2, ""3"": 1}","{""0"": 300, ""1"": 61, ""2"": 4}","[0.868, 0.123, 0.005, 0.003]","[0.822, 0.167, 0.011]"
5102,213,14,"{""0"": 314, ""1"": 45, ""2"": 5, ""3"": 1}","{""0"": 262, ""1"": 92, ""2"": 9, ""3"": 2}","[0.86, 0.123, 0.014, 0.003]","[0.718, 0.252, 0.025, 0.005]"
5103,213,15,"{""0"": 301, ""1"": 50, ""2"": 12, ""3"": 2}","{""0"": 219, ""1"": 115, ""2"": 29, ""3"": 1, ""4"": 1}","[0.825, 0.137, 0.033, 0.005]","[0.6, 0.315, 0.079, 0.003, 0.003]"
5104,213,16,"{""0"": 287, ""1"": 69, ""2"": 5, ""3"": 3, ""4"": 1}","{""0"": 218, ""1"": 119, ""2"": 24, ""3"": 2, ""4"": 2}","[0.786, 0.189, 0.014, 0.008, 0.003]","[0.597, 0.326, 0.066, 0.005, 0.005]"
5105,213,17,"{""0"": 290, ""1"": 65, ""2"": 8, ""3"": 2}","{""0"": 266, ""1"": 87, ""2"": 8, ""3"": 4}","[0.795, 0.178, 0.022, 0.005]","[0.729, 0.238, 0.022, 0.011]"
5106,213,18,"{""0"": 299, ""1"": 54, ""2"": 11, ""4"": 1, ""3"": 0}","{""0"": 284, ""1"": 69, ""2"": 9, ""3"": 3}","[0.819, 0.148, 0.03, 0.0, 0.003]","[0.778, 0.189, 0.025, 0.008]"
